title,speaker,date,rated_bool,ratings,duration,url
Natural pest control ... using bugs!,Shimon Steinberg,Oct 2010,True,"Informative, Persuasive",15:23,https://www.ted.com/talks/shimon_steinberg_natural_pest_control_using_bugs
Play this word game to come up with original ideas,Shimpei Takahashi,Mar 2015,True,"Funny, Inspiring",5:40,https://www.ted.com/talks/shimpei_takahashi_play_this_game_to_come_up_with_original_ideas
Art in exile,Shirin Neshat,May 2011,True,"Inspiring, Courageous",10:44,https://www.ted.com/talks/shirin_neshat_art_in_exile
A smart loan for people with no credit history (yet),Shivani Siroya,Apr 2016,True,"Inspiring, Informative",8:11,https://www.ted.com/talks/shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet
"Saving for tomorrow, tomorrow",Shlomo Benartzi,Feb 2012,True,"Informative, Persuasive",17:45,https://www.ted.com/talks/shlomo_benartzi_saving_more_tomorrow
The future of storytelling,Shonda Rhimes and Cyndi Stivers,Oct 2017,True,"Informative, Fascinating",21:58,https://www.ted.com/talks/shonda_rhimes_and_cyndi_stivers_the_future_of_storytelling
My year of saying yes to everything,Shonda Rhimes,Feb 2016,True,"Inspiring, Beautiful",18:44,https://www.ted.com/talks/shonda_rhimes_my_year_of_saying_yes_to_everything
"An engineer's vision for tiny forests, everywhere",Shubhendu Sharma,Sep 2014,True,"Inspiring, Ingenious",4:22,https://www.ted.com/talks/shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere
How to grow a forest in your backyard,Shubhendu Sharma,Jul 2016,True,"Inspiring, Informative",9:11,https://www.ted.com/talks/shubhendu_sharma_how_to_grow_a_forest_in_your_backyard
Teaching one child at a time,Shukla Bose,Mar 2010,True,"Inspiring, Courageous",16:23,https://www.ted.com/talks/shukla_bose_teaching_one_child_at_a_time
The rise of human-computer cooperation,Shyam Sankar,Sep 2012,True,"Informative, Fascinating",12:12,https://www.ted.com/talks/shyam_sankar_the_rise_of_human_computer_cooperation
How do you build a sacred space?,Siamak Hariri,Apr 2017,True,"Beautiful, Inspiring",12:46,https://www.ted.com/talks/siamak_hariri_how_do_you_build_a_sacred_space
"Soon we'll cure diseases with a cell, not a pill",Siddhartha Mukherjee,Oct 2015,True,"Informative, Fascinating",17:35,https://www.ted.com/talks/siddhartha_mukherjee_soon_we_ll_cure_diseases_with_a_cell_not_a_pill
Science in service to the public good,Siddhartha Roy,Apr 2017,True,"Inspiring, Informative",14:33,https://www.ted.com/talks/siddhartha_roy_science_in_service_to_the_public_good
Can the damaged brain repair itself?,Siddharthan Chandran,Feb 2014,True,"Inspiring, Informative",15:57,https://www.ted.com/talks/siddharthan_chandran_can_the_damaged_brain_repair_itself
The search for the true face of Leonardo,Siegfried Woldhek,Apr 2008,True,"Fascinating, Persuasive",4:24,https://www.ted.com/talks/siegfried_woldhek_shows_how_he_found_the_true_face_of_leonardo
"""St. James Infirmary Blues""",Silk Road Ensemble and Rhiannon Giddens,Oct 2016,True,"Beautiful, Fascinating",8:43,https://www.ted.com/talks/silk_road_ensemble_rhiannon_giddens_st_james_infirmary_blues
"""Turceasca""",Silk Road Ensemble,Mar 2017,False,,6:29,https://www.ted.com/talks/silk_road_ensemble_turceasca
Who would the rest of the world vote for in your country's election?,Simon Anholt,Mar 2017,True,"Inspiring, Persuasive",14:55,https://www.ted.com/talks/simon_anholt_how_would_the_rest_of_the_world_vote_in_your_country_s_election
Which country does the most good for the world?,Simon Anholt,Jul 2014,True,"Inspiring, Beautiful",17:54,https://www.ted.com/talks/simon_anholt_which_country_does_the_most_good_for_the_world
How do you save a shark you know nothing about?,Simon Berrow,Feb 2012,True,"Informative, Fascinating",16:46,https://www.ted.com/talks/simon_berrow_how_do_you_save_a_shark_you_know_nothing_about
Don't take consciousness for granted,Simon Lewis,Jul 2011,True,"Inspiring, Fascinating",22:17,https://www.ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted
How great leaders inspire action,Simon Sinek,May 2010,True,"Inspiring, Persuasive",18:04,https://www.ted.com/talks/simon_sinek_how_great_leaders_inspire_action
Why good leaders make you feel safe,Simon Sinek,May 2014,True,"Inspiring, Informative",11:59,https://www.ted.com/talks/simon_sinek_why_good_leaders_make_you_feel_safe
The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,Mar 2018,True,"Informative, Persuasive",11:06,https://www.ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water
Why design should include everyone,Sinéad Burke,Jun 2017,True,"Inspiring, Courageous",9:57,https://www.ted.com/talks/sinead_burke_why_design_should_include_everyone
Bring on the learning revolution!,Ken Robinson,May 2010,True,"Inspiring, Funny",16:48,https://www.ted.com/talks/sir_ken_robinson_bring_on_the_revolution
An 11-year-old's magical violin,Sirena Huang,Aug 2006,True,"Beautiful, Inspiring",24:41,https://www.ted.com/talks/sirena_huang_dazzles_on_violin
"If a story moves you, act on it",Sisonke Msimang,Jan 2017,True,"Inspiring, Persuasive",12:46,https://www.ted.com/talks/sisonke_msimang_if_a_story_moves_you_act_on_it
Why I speak up about living with epilepsy,Sitawa Wafula,May 2017,True,"Courageous, Inspiring",8:29,https://www.ted.com/talks/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy
"Rhythm is everything, everywhere",Sivamani,Jan 2010,True,"Beautiful, Fascinating",16:40,https://www.ted.com/talks/sivamani_rhythm_is_everything_everywhere
How young Africans found a voice on Twitter,Siyanda Mohutsiwa,Mar 2016,True,"Inspiring, Informative",14:22,https://www.ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter
Can we make things that make themselves?,Skylar Tibbits,Sep 2011,True,"Ingenious, Fascinating",6:04,https://www.ted.com/talks/skylar_tibbits_can_we_make_things_that_make_themselves
"The emergence of ""4D printing""",Skylar Tibbits,Apr 2013,True,"Fascinating, Ingenious",8:22,https://www.ted.com/talks/skylar_tibbits_the_emergence_of_4d_printing
Bluegrass virtuosity from ... New Jersey?,Sleepy Man Banjo Boys,Jul 2013,True,"Fascinating, Beautiful",8:47,https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey
"""Music for Wood and Strings""",Sō Percussion,Mar 2017,False,,10:09,https://www.ted.com/talks/so_percussion_music_for_wood_and_strings
"""Awoo""",Sofi Tukker and Betta Lemme,Jun 2017,True,"Funny, Beautiful",3:32,https://www.ted.com/talks/sofi_tukker_awoo
The lies we tell pregnant women,Sofia Jawed-Wessel,Jan 2017,True,"Informative, Inspiring",14:56,https://www.ted.com/talks/sofia_jawed_wessel_the_lies_we_tell_pregnant_women
"For survivors of Ebola, the crisis isn't over",Soka Moses,Mar 2018,True,"Inspiring, Courageous",14:08,https://www.ted.com/talks/soka_moses_for_survivors_of_ebola_the_crisis_isn_t_over
Meet the Water Canary,Sonaar Luthra,Jan 2012,True,"Ingenious, Informative",3:37,https://www.ted.com/talks/sonaar_luthra_meet_the_water_canary
3 reasons we still haven’t gotten rid of malaria,Sonia Shah,Sep 2013,True,"Informative, Persuasive",15:18,https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria
Escaping the Khmer Rouge,Sophal Ear,Jul 2009,True,"Courageous, Inspiring",5:57,https://www.ted.com/talks/sophal_ear_escaping_the_khmer_rouge
The best way to help is often just to listen,Sophie Andrews,Mar 2018,True,"Inspiring, Courageous",14:23,https://www.ted.com/talks/sophie_andrews_the_best_way_to_help_is_often_just_to_listen
Songs of secrets and city lights,Sophie Hunger,May 2010,True,"Beautiful, Inspiring",23:04,https://www.ted.com/talks/sophie_hunger_plays_songs_of_secrets_city_lights
Why we laugh,Sophie Scott,Apr 2015,True,"Funny, Informative",17:04,https://www.ted.com/talks/sophie_scott_why_we_laugh
Medical tech designed to meet Africa's needs,Soyapi Mumba,Jan 2018,True,"Inspiring, Courageous",5:43,https://www.ted.com/talks/soyapi_mumba_medical_tech_designed_to_meet_africa_s_needs
A family tree for humanity,Spencer Wells,Aug 2008,True,"Fascinating, Informative",20:53,https://www.ted.com/talks/spencer_wells_is_building_a_family_tree_for_all_humanity
How to topple a dictator,Srdja Popovic,Dec 2011,True,"Inspiring, Informative",12:02,https://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator
Plug into your hard-wired happiness,Srikumar Rao,Mar 2010,True,"Inspiring, Persuasive",18:12,https://www.ted.com/talks/srikumar_rao_plug_into_your_hard_wired_happiness
The best gift I ever survived,Stacey Kramer,Oct 2010,True,"Inspiring, Courageous",3:17,https://www.ted.com/talks/stacey_kramer_the_best_gift_i_ever_survived
The data behind Hollywood's sexism,Stacy Smith,Feb 2017,True,"Informative, Persuasive",15:44,https://www.ted.com/talks/stacy_smith_the_data_behind_hollywood_s_sexism
"Listen, learn ... then lead",Stanley McChrystal,Apr 2011,True,"Inspiring, Courageous",15:38,https://www.ted.com/talks/stanley_mcchrystal
The military case for sharing knowledge,Stanley McChrystal,May 2014,True,"Informative, Inspiring",6:44,https://www.ted.com/talks/stanley_mcchrystal_the_military_case_for_sharing_knowledge
What doctors can learn from each other,Stefan Larsson,Nov 2013,True,"Persuasive, Inspiring",12:56,https://www.ted.com/talks/stefan_larsson_what_doctors_can_learn_from_each_other
7 rules for making more happiness,Stefan Sagmeister,Jun 2011,True,"Inspiring, Beautiful",9:33,https://www.ted.com/talks/stefan_sagmeister_7_rules_for_making_more_happiness
Things I've learned in my life so far,Stefan Sagmeister,Sep 2008,True,"Inspiring, Beautiful",4:45,https://www.ted.com/talks/stefan_sagmeister_on_what_he_has_learned
Happiness by design,Stefan Sagmeister,Apr 2007,True,"Inspiring, Funny",15:30,https://www.ted.com/talks/stefan_sagmeister_shares_happy_design
The power of time off,Stefan Sagmeister,Oct 2009,True,"Inspiring, Fascinating",17:40,https://www.ted.com/talks/stefan_sagmeister_the_power_of_time_off
The path to ending ethnic conflicts,Stefan Wolff,Nov 2010,True,"Informative, Inspiring",17:35,https://www.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts
How the Internet enables intimacy,Stefana Broadbent,Nov 2009,True,"Informative, Fascinating",8:51,https://www.ted.com/talks/stefana_broadbent_how_the_internet_enables_intimacy
The roots of plant intelligence,Stefano Mancuso,Oct 2010,True,"Fascinating, Informative",13:50,https://www.ted.com/talks/stefano_mancuso_the_roots_of_plant_intelligence
There are no mistakes on the bandstand,Stefon Harris,Dec 2011,True,"Inspiring, Beautiful",13:11,https://www.ted.com/talks/stefon_harris_there_are_no_mistakes_on_the_bandstand
"I'm not your inspiration, thank you very much",Stella Young,Jun 2014,True,"Funny, Informative",9:16,https://www.ted.com/talks/stella_young_i_m_not_your_inspiration_thank_you_very_much
How fake news does real harm,Stephanie Busari,Apr 2017,True,"Informative, Courageous",6:26,https://www.ted.com/talks/stephanie_busari_how_fake_news_does_real_harm
Why people need poetry,Stephen Burt,Jun 2014,True,"Beautiful, Fascinating",13:12,https://www.ted.com/talks/stephen_burt_why_people_need_poetry
The 4 stories we tell ourselves about death,Stephen Cave,Dec 2013,True,"Inspiring, Fascinating",15:33,https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death
"Non-lethal weapons, a moral hazard?",Stephen Coleman,Feb 2012,True,"Informative, Persuasive",17:32,https://www.ted.com/talks/stephen_coleman_the_moral_dangers_of_non_lethal_weapons
"The hunt for ""unexpected genetic heroes""",Stephen Friend,May 2014,True,"Informative, Inspiring",10:39,https://www.ted.com/talks/stephen_friend_the_hunt_for_unexpected_genetic_heroes
Questioning the universe,Stephen Hawking,Apr 2008,True,"Fascinating, Inspiring",10:12,https://www.ted.com/talks/stephen_hawking_asks_big_questions_about_the_universe
Tour Microsoft's Virtual Earth,Stephen Lawler,Jun 2007,True,"Informative, Fascinating",6:10,https://www.ted.com/talks/stephen_lawler_tours_microsoft_virtual_earth
Hidden toxins in the fish we eat,Stephen Palumbi,Jun 2010,True,"Informative, Persuasive",15:42,https://www.ted.com/talks/stephen_palumbi_following_the_mercury_trail
10 ways the world could end,Stephen Petranek,Sep 2007,True,"Informative, Fascinating",29:42,https://www.ted.com/talks/stephen_petranek_counts_down_to_armageddon
Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,Apr 2016,True,"Informative, Persuasive",17:14,https://www.ted.com/talks/stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive
A teacher growing green in the South Bronx,Stephen Ritz,Jul 2012,True,"Inspiring, Funny",13:59,https://www.ted.com/talks/stephen_ritz_a_teacher_growing_green_in_the_south_bronx
"The passing of time, caught in a single photo",Stephen Wilkes,Jun 2016,True,"Beautiful, Fascinating",12:36,https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo
Computing a theory of all knowledge,Stephen Wolfram,Apr 2010,True,"Fascinating, Ingenious",19:58,https://www.ted.com/talks/stephen_wolfram_computing_a_theory_of_everything
Let's go all-in on selling sustainability,Steve Howard,Oct 2013,True,"Inspiring, Persuasive",13:18,https://www.ted.com/talks/steve_howard_let_s_go_all_in_on_selling_sustainability
How to live before you die,Steve Jobs,Oct 2011,True,"Inspiring, Courageous",15:04,https://www.ted.com/talks/steve_jobs_how_to_live_before_you_die
Model rocketry,Steve Jurvetson,Feb 2008,True,"Fascinating, Inspiring",3:22,https://www.ted.com/talks/steve_jurvetson_on_model_rocketry
"A manifesto for play, for Bulgaria and beyond",Steve Keil,Jun 2011,True,"Inspiring, Persuasive",17:56,https://www.ted.com/talks/steve_keil_a_manifesto_for_play_for_bulgaria_and_beyond
A mouse. A laser beam. A manipulated memory.,Steve Ramirez and Xu Liu,Aug 2013,True,"Fascinating, Informative",15:25,https://www.ted.com/talks/steve_ramirez_and_xu_liu_a_mouse_a_laser_beam_a_manipulated_memory
The forgotten history of autism,Steve Silberman,Jun 2015,True,"Informative, Persuasive",13:48,https://www.ted.com/talks/steve_silberman_the_forgotten_history_of_autism
A leap from the edge of space,Steve Truglia,Sep 2009,True,"Courageous, Fascinating",14:30,https://www.ted.com/talks/steve_truglia_a_leap_from_the_edge_of_space
"A father-daughter bond, one photo at a time",Steven Addis,Dec 2012,True,"Beautiful, Inspiring",3:38,https://www.ted.com/talks/steven_addis_a_father_daughter_bond_one_photo_at_a_time
Fusion is energy's future,Steven Cowley,Dec 2009,True,"Informative, Fascinating",9:54,https://www.ted.com/talks/steven_cowley_fusion_is_energy_s_future
The playful wonderland behind great inventions,Steven Johnson,Nov 2016,True,"Informative, Fascinating",7:25,https://www.ted.com/talks/steven_johnson_how_play_leads_to_great_inventions
The Web as a city,Steven Johnson,Oct 2008,True,"Informative, Fascinating",16:30,https://www.ted.com/talks/steven_johnson_on_the_web_as_a_city
"How the ""ghost map"" helped end a killer disease",Steven Johnson,Jan 2007,True,"Informative, Fascinating",10:03,https://www.ted.com/talks/steven_johnson_tours_the_ghost_map
Where good ideas come from,Steven Johnson,Sep 2010,True,"Inspiring, Fascinating",17:45,https://www.ted.com/talks/steven_johnson_where_good_ideas_come_from
The freakonomics of crack dealing,Steven Levitt,Sep 2006,True,"Informative, Funny",21:15,https://www.ted.com/talks/steven_levitt_analyzes_crack_economics
Surprising stats about child carseats,Steven Levitt,Jun 2008,True,"Informative, Persuasive",18:58,https://www.ted.com/talks/steven_levitt_on_child_carseats
The long reach of reason,Rebecca Newberger Goldstein and Steven Pinker,Mar 2014,True,"Informative, Persuasive",15:24,https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason
Human nature and the blank slate,Steven Pinker,Sep 2008,True,"Informative, Fascinating",22:42,https://www.ted.com/talks/steven_pinker_chalks_it_up_to_the_blank_slate
What our language habits reveal,Steven Pinker,Sep 2007,True,"Informative, Fascinating",17:27,https://www.ted.com/talks/steven_pinker_on_language_and_thought
The surprising decline in violence,Steven Pinker,Sep 2007,True,"Persuasive, Informative",19:15,https://www.ted.com/talks/steven_pinker_on_the_myth_of_violence
A universal translator for surgeons,Steven Schwaitzberg,Jan 2013,True,"Informative, Ingenious",11:41,https://www.ted.com/talks/steven_schwaitzberg_a_universal_translator_for_surgeons
The science of sync,Steven Strogatz,Dec 2008,True,"Fascinating, Informative",21:58,https://www.ted.com/talks/steven_strogatz_on_sync
Chimps have feelings and thoughts. They should also have rights,Steven Wise,May 2015,True,"Inspiring, Informative",14:17,https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights
"""Black Men Ski""",Stew,May 2007,True,"Funny, Ingenious",4:37,https://www.ted.com/talks/stew_says_black_men_ski
"Mammoths resurrected, geoengineering and other thoughts from a futurist",Stewart Brand and Chris Anderson,Jan 2018,True,"Informative, Inspiring",30:31,https://www.ted.com/talks/stewart_brand_and_chris_anderson_mammoths_resurrected_geoengineering_and_other_thoughts_from_a_futurist
What squatter cities can teach us,Stewart Brand,May 2007,True,"Informative, Fascinating",3:05,https://www.ted.com/talks/stewart_brand_on_squatter_cities
The Long Now,Stewart Brand,Nov 2008,True,"Inspiring, Fascinating",23:23,https://www.ted.com/talks/stewart_brand_on_the_long_now
4 environmental 'heresies',Stewart Brand,Jul 2009,True,"Informative, Persuasive",16:42,https://www.ted.com/talks/stewart_brand_proclaims_4_environmental_heresies
The dawn of de-extinction. Are you ready?,Stewart Brand,Mar 2013,True,"Fascinating, Informative",18:24,https://www.ted.com/talks/stewart_brand_the_dawn_of_de_extinction_are_you_ready
How I started writing songs again,Sting,May 2014,True,"Inspiring, Beautiful",23:15,https://www.ted.com/talks/sting_how_i_started_writing_songs_again
Play is more than just fun,Stuart Brown,Mar 2009,True,"Fascinating, Informative",26:42,https://www.ted.com/talks/stuart_brown_says_play_is_more_than_fun_it_s_vital
How I use Minecraft to help kids with autism,Stuart Duncan,Feb 2018,True,"Inspiring, Beautiful",10:56,https://www.ted.com/talks/stuart_duncan_how_i_use_minecraft_to_help_kids_with_autism
The pursuit of ignorance,Stuart Firestein,Sep 2013,True,"Inspiring, Persuasive",18:33,https://www.ted.com/talks/stuart_firestein_the_pursuit_of_ignorance
3 principles for creating safer AI,Stuart Russell,May 2017,True,"Informative, Fascinating",17:35,https://www.ted.com/talks/stuart_russell_3_principles_for_creating_safer_ai
"How we can help hungry kids, one text at a time",Su Kahumbu,Feb 2018,True,"Informative, Inspiring",7:35,https://www.ted.com/talks/su_kahumbu_how_we_can_help_hungry_kids_one_text_at_a_time
Deep sea diving ... in a wheelchair,Sue Austin,Jan 2013,True,"Inspiring, Beautiful",9:38,https://www.ted.com/talks/sue_austin_deep_sea_diving_in_a_wheelchair
"A smarter, more precise way to think about public health",Sue Desmond-Hellmann,May 2016,True,"Inspiring, Informative",14:18,https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health
What we don't teach kids about sex,Sue Jaye Johnson,Jan 2018,True,"Inspiring, Informative",7:19,https://www.ted.com/talks/sue_jaye_johnson_what_we_don_t_teach_kids_about_sex
My son was a Columbine shooter. This is my story,Sue Klebold,Feb 2017,True,"Courageous, Inspiring",15:18,https://www.ted.com/talks/sue_klebold_my_son_was_a_columbine_shooter_this_is_my_story
Build a School in the Cloud,Sugata Mitra,Feb 2013,True,"Inspiring, Fascinating",22:31,https://www.ted.com/talks/sugata_mitra_build_a_school_in_the_cloud
Kids can teach themselves,Sugata Mitra,Aug 2008,True,"Inspiring, Fascinating",20:59,https://www.ted.com/talks/sugata_mitra_shows_how_kids_teach_themselves
The child-driven education,Sugata Mitra,Sep 2010,True,"Inspiring, Fascinating",17:13,https://www.ted.com/talks/sugata_mitra_the_child_driven_education
"Poems of war, peace, women, power",Suheir Hammad,Feb 2011,True,"Beautiful, Inspiring",5:53,https://www.ted.com/talks/suheir_hammad_poems_of_war_peace_women_power
This is what it's like to go undercover in North Korea,Suki Kim,Jun 2015,True,"Informative, Courageous",12:32,https://www.ted.com/talks/suki_kim_this_is_what_it_s_like_to_go_undercover_in_north_korea
The fight against sex slavery,Sunitha Krishnan,Dec 2009,True,"Courageous, Inspiring",12:42,https://www.ted.com/talks/sunitha_krishnan_tedindia
"Doodlers, unite!",Sunni Brown,Sep 2011,True,"Informative, Inspiring",5:50,https://www.ted.com/talks/sunni_brown
"Memes and ""temes""",Susan Blackmore,Jun 2008,True,"Fascinating, Informative",19:28,https://www.ted.com/talks/susan_blackmore_on_memes_and_temes
The power of introverts,Susan Cain,Mar 2012,True,"Inspiring, Courageous",19:04,https://www.ted.com/talks/susan_cain_the_power_of_introverts
The career advice you probably didn’t get,Susan Colantuono,Sep 2014,True,"Informative, Inspiring",13:57,https://www.ted.com/talks/susan_colantuono_the_career_advice_you_probably_didn_t_get
The gift and power of emotional courage,Susan David,Jan 2018,True,"Inspiring, Beautiful",16:48,https://www.ted.com/talks/susan_david_the_gift_and_power_of_emotional_courage
What do we do with all this big data?,Susan Etlinger,Oct 2014,True,"Informative, Inspiring",12:23,https://www.ted.com/talks/susan_etlinger_what_do_we_do_with_all_this_big_data
"Transplant cells, not organs",Susan Lim,Apr 2011,True,"Inspiring, Courageous",16:26,https://www.ted.com/talks/susan_lim
The secret to living longer may be your social life,Susan Pinker,Aug 2017,True,"Informative, Inspiring",16:02,https://www.ted.com/talks/susan_pinker_the_secret_to_living_longer_may_be_your_social_life
How I fail at being disabled,Susan Robinson,Jul 2017,True,"Funny, Inspiring",7:47,https://www.ted.com/talks/susan_robinson_how_i_fail_at_being_disabled
The gentle genius of bonobos,Susan Savage-Rumbaugh,Apr 2007,True,"Fascinating, Informative",17:25,https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write
The oil spill's toxic trade-off,Susan Shaw,Jul 2010,True,"Informative, Persuasive",16:42,https://www.ted.com/talks/susan_shaw_the_oil_spill_s_toxic_trade_off
The promise of research with stem cells,Susan Solomon,Sep 2012,True,"Informative, Fascinating",14:58,https://www.ted.com/talks/susan_solomon_the_promise_of_research_with_stem_cells
What is so special about the human brain?,Suzana Herculano-Houzel,Nov 2013,True,"Informative, Fascinating",13:31,https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain
Islamophobia killed my brother. Let's end the hate,Suzanne Barakat,Nov 2016,True,"Courageous, Inspiring",14:48,https://www.ted.com/talks/suzanne_barakat_islamophobia_killed_my_brother_let_s_end_the_hate
Grow your own clothes,Suzanne Lee,May 2011,True,"Ingenious, Fascinating",6:40,https://www.ted.com/talks/suzanne_lee_grow_your_own_clothes
How trees talk to each other,Suzanne Simard,Jul 2016,True,"Fascinating, Informative",18:19,https://www.ted.com/talks/suzanne_simard_how_trees_talk_to_each_other
Don't kill your language,Suzanne Talhouk,Jan 2014,True,"Inspiring, Beautiful",14:12,https://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language
DNA clues to our inner neanderthal,Svante Pääbo,Aug 2011,True,"Fascinating, Informative",17:01,https://www.ted.com/talks/svante_paeaebo_dna_clues_to_our_inner_neanderthal
The profound journey of compassion,Dayananda Saraswati,Oct 2008,True,"Inspiring, Beautiful",16:54,https://www.ted.com/talks/swami_dayananda_saraswati
"A performance with breath, music, passion",Sxip Shirey and Rachelle Garniez,Jun 2008,True,"Fascinating, Ingenious",3:06,https://www.ted.com/talks/sxip_shirey_at_the_breathing_place
My wish: Protect our oceans,Sylvia Earle,Feb 2009,True,"Inspiring, Persuasive",18:16,https://www.ted.com/talks/sylvia_earle_s_ted_prize_wish_to_protect_our_oceans
Let's transform energy — with natural gas,T. Boone Pickens,Mar 2012,True,"Informative, Persuasive",19:42,https://www.ted.com/talks/t_boone_pickens_let_s_transform_energy_with_natural_gas
The trauma of systematic racism is killing Black women. A first step toward change...,T. Morgan Dixon and Vanessa Garrison,May 2017,True,"Inspiring, Beautiful",15:33,https://www.ted.com/talks/t_morgan_dixon_and_vanessa_garrison_walking_as_a_revolutionary_act_of_self_care
The most mysterious star in the universe,Tabetha Boyajian,Apr 2016,True,"Fascinating, Informative",13:46,https://www.ted.com/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe
"Don't ask where I'm from, ask where I'm a local",Taiye Selasi,Sep 2015,True,"Inspiring, Beautiful",16:31,https://www.ted.com/talks/taiye_selasi_don_t_ask_where_i_m_from_ask_where_i_m_a_local
The best kindergarten you’ve ever seen,Takaharu Tezuka,Apr 2015,True,"Inspiring, Funny",9:47,https://www.ted.com/talks/takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen
Programming bacteria to detect cancer (and maybe treat it),Tal Danino,May 2015,True,"Informative, Fascinating",4:11,https://www.ted.com/talks/tal_danino_we_can_use_bacteria_to_detect_cancer_and_maybe_treat_it
How I repaired my own heart,Tal Golesworthy,Apr 2012,True,"Ingenious, Inspiring",13:14,https://www.ted.com/talks/tal_golesworthy_how_i_repaired_my_own_heart
The optimism bias,Tali Sharot,May 2012,True,"Informative, Fascinating",17:40,https://www.ted.com/talks/tali_sharot_the_optimism_bias
Own your body's data,Talithia Williams,Aug 2014,True,"Informative, Funny",17:03,https://www.ted.com/talks/talithia_williams_own_your_body_s_data
A headset that reads your brainwaves,Tan Le,Jul 2010,True,"Fascinating, Ingenious",10:36,https://www.ted.com/talks/tan_le_a_headset_that_reads_your_brainwaves
My immigration story,Tan Le,Feb 2012,True,"Inspiring, Courageous",12:16,https://www.ted.com/talks/tan_le_my_immigration_story
How a penny made me feel like a millionaire,Tania Luna,Jul 2013,True,"Inspiring, Beautiful",5:31,https://www.ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire
Should you be able to patent a human gene?,Tania Simoncelli,Jan 2016,True,"Informative, Inspiring",18:05,https://www.ted.com/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene
The secret to great opportunities? The person you haven't met yet,Tanya Menon,Feb 2018,True,"Inspiring, Informative",14:06,https://www.ted.com/talks/tanya_menon_the_secret_to_great_opportunities_the_person_you_haven_t_met_yet
You don't have to be an expert to solve big problems,Tapiwa Chiwewe,Feb 2018,True,"Inspiring, Courageous",8:37,https://www.ted.com/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems
The Standing Rock resistance and our fight for indigenous rights,Tara Houska,Apr 2018,False,,11:03,https://www.ted.com/talks/tara_houska_the_standing_rock_resistance_and_our_fight_for_indigenous_rights
Why we need to end the era of orphanages,Tara Winkler,Aug 2017,True,"Inspiring, Informative",13:11,https://www.ted.com/talks/tara_winkler_why_we_need_to_end_the_era_of_orphanages
Photographs of secret sites,Taryn Simon,Sep 2009,True,"Fascinating, Informative",17:32,https://www.ted.com/talks/taryn_simon_photographs_secret_sites
The stories behind the bloodlines,Taryn Simon,Apr 2012,True,"Fascinating, Informative",17:59,https://www.ted.com/talks/taryn_simon_the_stories_behind_the_bloodlines
Everything you hear on film is a lie,Tasos Frantzolas,Oct 2016,True,"Informative, Fascinating",16:33,https://www.ted.com/talks/tasos_frantzolas_everything_you_hear_on_film_is_a_lie
Hopeful lessons from the battle to save rainforests,Tasso Azevedo,Jan 2015,True,"Informative, Inspiring",15:16,https://www.ted.com/talks/tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests
A teen just trying to figure it out,Tavi Gevinson,May 2012,True,"Inspiring, Courageous",7:30,https://www.ted.com/talks/tavi_gevinson_a_teen_just_trying_to_figure_it_out
What teachers make,Taylor Mali,Jan 2010,True,"Inspiring, Funny",3:02,https://www.ted.com/talks/taylor_mali_what_teachers_make
My radical plan for small nuclear fission reactors,Taylor Wilson,Apr 2013,True,"Ingenious, Fascinating",12:53,https://www.ted.com/talks/taylor_wilson_my_radical_plan_for_small_nuclear_fission_reactors
"Yup, I built a nuclear fusion reactor",Taylor Wilson,Mar 2012,True,"Inspiring, Ingenious",3:32,https://www.ted.com/talks/taylor_wilson_yup_i_built_a_nuclear_fusion_reactor
